@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 2\nSize of the tree: 3\n','Number of leaves: 5\nSize of the tree: 9\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric
@attribute measureAttributesUsed numeric
@attribute measureNumIterations numeric

@data

Data_ConToNon,1,10,weka.classifiers.rules.ZeroR,'',48055541465867954,20231011.0837,336,37,23,14,0,62.162162,37.837838,0,0,0.474092,0.485218,100,100,35.430543,35.430543,0,0.957582,0.957582,0,0,0,0,1,23,1,14,0,0,0,0,0.621622,1,0.766667,?,0.5,0.621622,0.621622,0.621622,0.378378,0.378378,?,0.621622,?,?,0.5,0.529584,?,0.621622,0.001,0,0.000028,0.000012,0.028,0.012,897,21711,3472,100,100,?,?,?,?,?,?,?
Data_ConToNon,2,1,weka.classifiers.rules.ZeroR,'',48055541465867954,20231011.0837,335,38,23,15,0,60.526316,39.473684,0,0,0.477198,0.488804,100,100,36.777028,36.777028,0,0.967817,0.967817,0,0,0,0,1,23,1,15,0,0,0,0,0.605263,1,0.754098,?,0.5,0.605263,0.605263,0.605263,0.394737,0.394737,?,0.605263,?,?,0.5,0.522161,?,0.605263,0,0,0.000026,0.000011,0.026,0.011,897,21650,3533,100,100,?,?,?,?,?,?,?
Data_ConToNon,2,2,weka.classifiers.rules.ZeroR,'',48055541465867954,20231011.0837,335,38,23,15,0,60.526316,39.473684,0,0,0.477198,0.488804,100,100,36.777028,36.777028,0,0.967817,0.967817,0,0,0,0,1,23,1,15,0,0,0,0,0.605263,1,0.754098,?,0.5,0.605263,0.605263,0.605263,0.394737,0.394737,?,0.605263,?,?,0.5,0.522161,?,0.605263,0,0,0.000023,0.000011,0.023,0.011,897,21650,3533,100,100,?,?,?,?,?,?,?
Data_ConToNon,2,3,weka.classifiers.rules.ZeroR,'',48055541465867954,20231011.0837,335,38,23,15,0,60.526316,39.473684,0,0,0.477198,0.488804,100,100,36.777028,36.777028,0,0.967817,0.967817,0,0,0,0,1,23,1,15,0,0,0,0,0.605263,1,0.754098,?,0.5,0.605263,0.605263,0.605263,0.394737,0.394737,?,0.605263,?,?,0.5,0.522161,?,0.605263,0,0,0.000047,0.000019,0.047,0.019,897,21650,3533,100,100,?,?,?,?,?,?,?
Data_ConToNon,2,4,weka.classifiers.rules.ZeroR,'',48055541465867954,20231011.0837,336,37,23,14,0,62.162162,37.837838,0,0,0.474092,0.485218,100,100,35.430543,35.430543,0,0.957582,0.957582,0,0,0,0,1,23,1,14,0,0,0,0,0.621622,1,0.766667,?,0.5,0.621622,0.621622,0.621622,0.378378,0.378378,?,0.621622,?,?,0.5,0.529584,?,0.621622,0,0,0.000041,0.000017,0.041,0.017,897,21711,3472,100,100,?,?,?,?,?,?,?
Data_ConToNon,2,5,weka.classifiers.rules.ZeroR,'',48055541465867954,20231011.0837,336,37,23,14,0,62.162162,37.837838,0,0,0.474092,0.485218,100,100,35.430543,35.430543,0,0.957582,0.957582,0,0,0,0,1,23,1,14,0,0,0,0,0.621622,1,0.766667,?,0.5,0.621622,0.621622,0.621622,0.378378,0.378378,?,0.621622,?,?,0.5,0.529584,?,0.621622,0,0,0.000028,0.000011,0.028,0.011,897,21711,3472,100,100,?,?,?,?,?,?,?
Data_ConToNon,2,6,weka.classifiers.rules.ZeroR,'',48055541465867954,20231011.0837,336,37,23,14,0,62.162162,37.837838,0,0,0.474092,0.485218,100,100,35.430543,35.430543,0,0.957582,0.957582,0,0,0,0,1,23,1,14,0,0,0,0,0.621622,1,0.766667,?,0.5,0.621622,0.621622,0.621622,0.378378,0.378378,?,0.621622,?,?,0.5,0.529584,?,0.621622,0,0,0.000026,0.00001,0.026,0.01,897,21711,3472,100,100,?,?,?,?,?,?,?
Data_ConToNon,2,7,weka.classifiers.rules.ZeroR,'',48055541465867954,20231011.0837,336,37,23,14,0,62.162162,37.837838,0,0,0.474092,0.485218,100,100,35.430543,35.430543,0,0.957582,0.957582,0,0,0,0,1,23,1,14,0,0,0,0,0.621622,1,0.766667,?,0.5,0.621622,0.621622,0.621622,0.378378,0.378378,?,0.621622,?,?,0.5,0.529584,?,0.621622,0,0,0.000027,0.000015,0.027,0.015,897,21711,3472,100,100,?,?,?,?,?,?,?
Data_ConToNon,2,8,weka.classifiers.rules.ZeroR,'',48055541465867954,20231011.0837,336,37,22,15,0,59.459459,40.540541,0,0,0.47929,0.491196,100,100,36.063616,36.063616,0,0.974692,0.974692,0,0,0,0,1,22,1,15,0,0,0,0,0.594595,1,0.745763,?,0.5,0.594595,0.594595,0.594595,0.405405,0.405405,?,0.594595,?,?,0.5,0.517896,?,0.594595,0,0,0.000037,0.000012,0.037,0.012,897,21711,3472,100,100,?,?,?,?,?,?,?
Data_ConToNon,2,9,weka.classifiers.rules.ZeroR,'',48055541465867954,20231011.0837,336,37,22,15,0,59.459459,40.540541,0,0,0.47929,0.491196,100,100,36.063616,36.063616,0,0.974692,0.974692,0,0,0,0,1,22,1,15,0,0,0,0,0.594595,1,0.745763,?,0.5,0.594595,0.594595,0.594595,0.405405,0.405405,?,0.594595,?,?,0.5,0.517896,?,0.594595,0,0,0.000032,0.000012,0.032,0.012,897,21711,3472,100,100,?,?,?,?,?,?,?
Data_ConToNon,2,10,weka.classifiers.rules.ZeroR,'',48055541465867954,20231011.0837,336,37,22,15,0,59.459459,40.540541,0,0,0.47929,0.491196,100,100,36.063616,36.063616,0,0.974692,0.974692,0,0,0,0,1,22,1,15,0,0,0,0,0.594595,1,0.745763,?,0.5,0.594595,0.594595,0.594595,0.405405,0.405405,?,0.594595,?,?,0.5,0.517896,?,0.594595,0,0,0.000053,0.000021,0.053,0.021,897,21711,3472,100,100,?,?,?,?,?,?,?
Data_ConToNon,3,1,weka.classifiers.rules.ZeroR,'',48055541465867954,20231011.0837,335,38,23,15,0,60.526316,39.473684,0,0,0.477198,0.488804,100,100,36.777028,36.777028,0,0.967817,0.967817,0,0,0,0,1,23,1,15,0,0,0,0,0.605263,1,0.754098,?,0.5,0.605263,0.605263,0.605263,0.394737,0.394737,?,0.605263,?,?,0.5,0.522161,?,0.605263,0,0,0.000034,0.000013,0.034,0.013,897,21650,3533,100,100,?,?,?,?,?,?,?
Data_ConToNon,3,2,weka.classifiers.rules.ZeroR,'',48055541465867954,20231011.0837,335,38,23,15,0,60.526316,39.473684,0,0,0.477198,0.488804,100,100,36.777028,36.777028,0,0.967817,0.967817,0,0,0,0,1,23,1,15,0,0,0,0,0.605263,1,0.754098,?,0.5,0.605263,0.605263,0.605263,0.394737,0.394737,?,0.605263,?,?,0.5,0.522161,?,0.605263,0,0,0.000027,0.000014,0.027,0.014,897,21650,3533,100,100,?,?,?,?,?,?,?
Data_ConToNon,3,3,weka.classifiers.rules.ZeroR,'',48055541465867954,20231011.0837,335,38,23,15,0,60.526316,39.473684,0,0,0.477198,0.488804,100,100,36.777028,36.777028,0,0.967817,0.967817,0,0,0,0,1,23,1,15,0,0,0,0,0.605263,1,0.754098,?,0.5,0.605263,0.605263,0.605263,0.394737,0.394737,?,0.605263,?,?,0.5,0.522161,?,0.605263,0,0,0.000029,0.000011,0.029,0.011,897,21650,3533,100,100,?,?,?,?,?,?,?
Data_ConToNon,3,4,weka.classifiers.rules.ZeroR,'',48055541465867954,20231011.0837,336,37,22,15,0,59.459459,40.540541,0,0,0.47929,0.491196,100,100,36.063616,36.063616,0,0.974692,0.974692,0,0,0,0,1,22,1,15,0,0,0,0,0.594595,1,0.745763,?,0.5,0.594595,0.594595,0.594595,0.405405,0.405405,?,0.594595,?,?,0.5,0.517896,?,0.594595,0,0,0.000027,0.000011,0.027,0.011,897,21711,3472,100,100,?,?,?,?,?,?,?
Data_ConToNon,3,5,weka.classifiers.rules.ZeroR,'',48055541465867954,20231011.0837,336,37,22,15,0,59.459459,40.540541,0,0,0.47929,0.491196,100,100,36.063616,36.063616,0,0.974692,0.974692,0,0,0,0,1,22,1,15,0,0,0,0,0.594595,1,0.745763,?,0.5,0.594595,0.594595,0.594595,0.405405,0.405405,?,0.594595,?,?,0.5,0.517896,?,0.594595,0,0,0.000028,0.000011,0.028,0.011,897,21711,3472,100,100,?,?,?,?,?,?,?
Data_ConToNon,3,6,weka.classifiers.rules.ZeroR,'',48055541465867954,20231011.0837,336,37,22,15,0,59.459459,40.540541,0,0,0.47929,0.491196,100,100,36.063616,36.063616,0,0.974692,0.974692,0,0,0,0,1,22,1,15,0,0,0,0,0.594595,1,0.745763,?,0.5,0.594595,0.594595,0.594595,0.405405,0.405405,?,0.594595,?,?,0.5,0.517896,?,0.594595,0,0,0.000024,0.00001,0.024,0.01,897,21711,3472,100,100,?,?,?,?,?,?,?
Data_ConToNon,3,7,weka.classifiers.rules.ZeroR,'',48055541465867954,20231011.0837,336,37,23,14,0,62.162162,37.837838,0,0,0.474092,0.485218,100,100,35.430543,35.430543,0,0.957582,0.957582,0,0,0,0,1,23,1,14,0,0,0,0,0.621622,1,0.766667,?,0.5,0.621622,0.621622,0.621622,0.378378,0.378378,?,0.621622,?,?,0.5,0.529584,?,0.621622,0,0,0.000024,0.00001,0.024,0.01,897,21711,3472,100,100,?,?,?,?,?,?,?
Data_ConToNon,3,8,weka.classifiers.rules.ZeroR,'',48055541465867954,20231011.0837,336,37,23,14,0,62.162162,37.837838,0,0,0.474092,0.485218,100,100,35.430543,35.430543,0,0.957582,0.957582,0,0,0,0,1,23,1,14,0,0,0,0,0.621622,1,0.766667,?,0.5,0.621622,0.621622,0.621622,0.378378,0.378378,?,0.621622,?,?,0.5,0.529584,?,0.621622,0,0,0.000023,0.00001,0.023,0.01,897,21711,3472,100,100,?,?,?,?,?,?,?
Data_ConToNon,3,9,weka.classifiers.rules.ZeroR,'',48055541465867954,20231011.0837,336,37,23,14,0,62.162162,37.837838,0,0,0.474092,0.485218,100,100,35.430543,35.430543,0,0.957582,0.957582,0,0,0,0,1,23,1,14,0,0,0,0,0.621622,1,0.766667,?,0.5,0.621622,0.621622,0.621622,0.378378,0.378378,?,0.621622,?,?,0.5,0.529584,?,0.621622,0,0,0.000024,0.000009,0.024,0.009,897,21711,3472,100,100,?,?,?,?,?,?,?
Data_ConToNon,3,10,weka.classifiers.rules.ZeroR,'',48055541465867954,20231011.0837,336,37,23,14,0,62.162162,37.837838,0,0,0.474092,0.485218,100,100,35.430543,35.430543,0,0.957582,0.957582,0,0,0,0,1,23,1,14,0,0,0,0,0.621622,1,0.766667,?,0.5,0.621622,0.621622,0.621622,0.378378,0.378378,?,0.621622,?,?,0.5,0.529584,?,0.621622,0,0,0.000023,0.000011,0.023,0.011,897,21711,3472,100,100,?,?,?,?,?,?,?
Data_ConToNon,4,1,weka.classifiers.rules.ZeroR,'',48055541465867954,20231011.0837,335,38,23,15,0,60.526316,39.473684,0,0,0.477198,0.488804,100,100,36.777028,36.777028,0,0.967817,0.967817,0,0,0,0,1,23,1,15,0,0,0,0,0.605263,1,0.754098,?,0.5,0.605263,0.605263,0.605263,0.394737,0.394737,?,0.605263,?,?,0.5,0.522161,?,0.605263,0,0.001,0.000022,0.000011,0.022,0.011,897,21650,3533,100,100,?,?,?,?,?,?,?
Data_ConToNon,4,2,weka.classifiers.rules.ZeroR,'',48055541465867954,20231011.0837,335,38,23,15,0,60.526316,39.473684,0,0,0.477198,0.488804,100,100,36.777028,36.777028,0,0.967817,0.967817,0,0,0,0,1,23,1,15,0,0,0,0,0.605263,1,0.754098,?,0.5,0.605263,0.605263,0.605263,0.394737,0.394737,?,0.605263,?,?,0.5,0.522161,?,0.605263,0,0,0.000021,0.00001,0.021,0.01,897,21650,3533,100,100,?,?,?,?,?,?,?
Data_ConToNon,4,3,weka.classifiers.rules.ZeroR,'',48055541465867954,20231011.0837,335,38,23,15,0,60.526316,39.473684,0,0,0.477198,0.488804,100,100,36.777028,36.777028,0,0.967817,0.967817,0,0,0,0,1,23,1,15,0,0,0,0,0.605263,1,0.754098,?,0.5,0.605263,0.605263,0.605263,0.394737,0.394737,?,0.605263,?,?,0.5,0.522161,?,0.605263,0,0,0.000022,0.000009,0.022,0.009,897,21650,3533,100,100,?,?,?,?,?,?,?
Data_ConToNon,4,4,weka.classifiers.rules.ZeroR,'',48055541465867954,20231011.0837,336,37,22,15,0,59.459459,40.540541,0,0,0.47929,0.491196,100,100,36.063616,36.063616,0,0.974692,0.974692,0,0,0,0,1,22,1,15,0,0,0,0,0.594595,1,0.745763,?,0.5,0.594595,0.594595,0.594595,0.405405,0.405405,?,0.594595,?,?,0.5,0.517896,?,0.594595,0,0,0.00002,0.000009,0.02,0.009,897,21711,3472,100,100,?,?,?,?,?,?,?
Data_ConToNon,4,5,weka.classifiers.rules.ZeroR,'',48055541465867954,20231011.0837,336,37,22,15,0,59.459459,40.540541,0,0,0.47929,0.491196,100,100,36.063616,36.063616,0,0.974692,0.974692,0,0,0,0,1,22,1,15,0,0,0,0,0.594595,1,0.745763,?,0.5,0.594595,0.594595,0.594595,0.405405,0.405405,?,0.594595,?,?,0.5,0.517896,?,0.594595,0,0,0.00002,0.000009,0.02,0.009,897,21711,3472,100,100,?,?,?,?,?,?,?
Data_ConToNon,4,6,weka.classifiers.rules.ZeroR,'',48055541465867954,20231011.0837,336,37,22,15,0,59.459459,40.540541,0,0,0.47929,0.491196,100,100,36.063616,36.063616,0,0.974692,0.974692,0,0,0,0,1,22,1,15,0,0,0,0,0.594595,1,0.745763,?,0.5,0.594595,0.594595,0.594595,0.405405,0.405405,?,0.594595,?,?,0.5,0.517896,?,0.594595,0,0.001,0.00002,0.00001,0.02,0.01,897,21711,3472,100,100,?,?,?,?,?,?,?
Data_ConToNon,4,7,weka.classifiers.rules.ZeroR,'',48055541465867954,20231011.0837,336,37,23,14,0,62.162162,37.837838,0,0,0.474092,0.485218,100,100,35.430543,35.430543,0,0.957582,0.957582,0,0,0,0,1,23,1,14,0,0,0,0,0.621622,1,0.766667,?,0.5,0.621622,0.621622,0.621622,0.378378,0.378378,?,0.621622,?,?,0.5,0.529584,?,0.621622,0,0,0.000019,0.000009,0.019,0.009,897,21711,3472,100,100,?,?,?,?,?,?,?
Data_ConToNon,4,8,weka.classifiers.rules.ZeroR,'',48055541465867954,20231011.0837,336,37,23,14,0,62.162162,37.837838,0,0,0.474092,0.485218,100,100,35.430543,35.430543,0,0.957582,0.957582,0,0,0,0,1,23,1,14,0,0,0,0,0.621622,1,0.766667,?,0.5,0.621622,0.621622,0.621622,0.378378,0.378378,?,0.621622,?,?,0.5,0.529584,?,0.621622,0,0,0.00002,0.00001,0.02,0.01,897,21711,3472,100,100,?,?,?,?,?,?,?
Data_ConToNon,4,9,weka.classifiers.rules.ZeroR,'',48055541465867954,20231011.0837,336,37,23,14,0,62.162162,37.837838,0,0,0.474092,0.485218,100,100,35.430543,35.430543,0,0.957582,0.957582,0,0,0,0,1,23,1,14,0,0,0,0,0.621622,1,0.766667,?,0.5,0.621622,0.621622,0.621622,0.378378,0.378378,?,0.621622,?,?,0.5,0.529584,?,0.621622,0,0,0.00002,0.000009,0.02,0.009,897,21711,3472,100,100,?,?,?,?,?,?,?
Data_ConToNon,4,10,weka.classifiers.rules.ZeroR,'',48055541465867954,20231011.0837,336,37,23,14,0,62.162162,37.837838,0,0,0.474092,0.485218,100,100,35.430543,35.430543,0,0.957582,0.957582,0,0,0,0,1,23,1,14,0,0,0,0,0.621622,1,0.766667,?,0.5,0.621622,0.621622,0.621622,0.378378,0.378378,?,0.621622,?,?,0.5,0.529584,?,0.621622,0,0,0.000019,0.000009,0.019,0.009,897,21711,3472,100,100,?,?,?,?,?,?,?
Data_ConToNon,5,1,weka.classifiers.rules.ZeroR,'',48055541465867954,20231011.0837,335,38,23,15,0,60.526316,39.473684,0,0,0.477198,0.488804,100,100,36.777028,36.777028,0,0.967817,0.967817,0,0,0,0,1,23,1,15,0,0,0,0,0.605263,1,0.754098,?,0.5,0.605263,0.605263,0.605263,0.394737,0.394737,?,0.605263,?,?,0.5,0.522161,?,0.605263,0,0,0.00002,0.00001,0.02,0.01,897,21650,3533,100,100,?,?,?,?,?,?,?
Data_ConToNon,5,2,weka.classifiers.rules.ZeroR,'',48055541465867954,20231011.0837,335,38,23,15,0,60.526316,39.473684,0,0,0.477198,0.488804,100,100,36.777028,36.777028,0,0.967817,0.967817,0,0,0,0,1,23,1,15,0,0,0,0,0.605263,1,0.754098,?,0.5,0.605263,0.605263,0.605263,0.394737,0.394737,?,0.605263,?,?,0.5,0.522161,?,0.605263,0,0,0.000023,0.00001,0.023,0.01,897,21650,3533,100,100,?,?,?,?,?,?,?
Data_ConToNon,5,3,weka.classifiers.rules.ZeroR,'',48055541465867954,20231011.0837,335,38,23,15,0,60.526316,39.473684,0,0,0.477198,0.488804,100,100,36.777028,36.777028,0,0.967817,0.967817,0,0,0,0,1,23,1,15,0,0,0,0,0.605263,1,0.754098,?,0.5,0.605263,0.605263,0.605263,0.394737,0.394737,?,0.605263,?,?,0.5,0.522161,?,0.605263,0,0,0.000025,0.00001,0.025,0.01,897,21650,3533,100,100,?,?,?,?,?,?,?
Data_ConToNon,5,4,weka.classifiers.rules.ZeroR,'',48055541465867954,20231011.0837,336,37,22,15,0,59.459459,40.540541,0,0,0.47929,0.491196,100,100,36.063616,36.063616,0,0.974692,0.974692,0,0,0,0,1,22,1,15,0,0,0,0,0.594595,1,0.745763,?,0.5,0.594595,0.594595,0.594595,0.405405,0.405405,?,0.594595,?,?,0.5,0.517896,?,0.594595,0,0,0.000022,0.00001,0.022,0.01,897,21711,3472,100,100,?,?,?,?,?,?,?
Data_ConToNon,5,5,weka.classifiers.rules.ZeroR,'',48055541465867954,20231011.0837,336,37,22,15,0,59.459459,40.540541,0,0,0.47929,0.491196,100,100,36.063616,36.063616,0,0.974692,0.974692,0,0,0,0,1,22,1,15,0,0,0,0,0.594595,1,0.745763,?,0.5,0.594595,0.594595,0.594595,0.405405,0.405405,?,0.594595,?,?,0.5,0.517896,?,0.594595,0,0,0.000024,0.00001,0.024,0.01,897,21711,3472,100,100,?,?,?,?,?,?,?
Data_ConToNon,5,6,weka.classifiers.rules.ZeroR,'',48055541465867954,20231011.0837,336,37,22,15,0,59.459459,40.540541,0,0,0.47929,0.491196,100,100,36.063616,36.063616,0,0.974692,0.974692,0,0,0,0,1,22,1,15,0,0,0,0,0.594595,1,0.745763,?,0.5,0.594595,0.594595,0.594595,0.405405,0.405405,?,0.594595,?,?,0.5,0.517896,?,0.594595,0,0,0.00002,0.00001,0.02,0.01,897,21711,3472,100,100,?,?,?,?,?,?,?
Data_ConToNon,5,7,weka.classifiers.rules.ZeroR,'',48055541465867954,20231011.0837,336,37,23,14,0,62.162162,37.837838,0,0,0.474092,0.485218,100,100,35.430543,35.430543,0,0.957582,0.957582,0,0,0,0,1,23,1,14,0,0,0,0,0.621622,1,0.766667,?,0.5,0.621622,0.621622,0.621622,0.378378,0.378378,?,0.621622,?,?,0.5,0.529584,?,0.621622,0,0,0.00002,0.00001,0.02,0.01,897,21711,3472,100,100,?,?,?,?,?,?,?
