@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 2\nSize of the tree: 3\n','Number of leaves: 5\nSize of the tree: 9\n','Number of leaves: 6\nSize of the tree: 11\n','Number of leaves: 4\nSize of the tree: 7\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric
@attribute measureAttributesUsed numeric
@attribute measureNumIterations numeric

@data

Filterd_dementia_data,2,10,weka.classifiers.rules.ZeroR,'',48055541465867954,20231011.074,336,37,19,18,0,51.351351,48.648649,0,0,0.386776,0.440356,100,100,50.767398,50.767398,0,1.372092,1.372092,0,0,0,0,1,19,1,18,0,0,0,0,0.513514,1,0.678571,?,0.5,0.513514,0.513514,0.513514,0.486486,0.486486,?,0.513514,?,?,0.5,0.418554,?,0.513514,0,0,0.000022,0.000016,0.022,0.016,932,32680,4873,100,100,?,?,?,?,?,?,?
Filterd_dementia_data,3,1,weka.classifiers.rules.ZeroR,'',48055541465867954,20231011.074,335,38,19,19,0,50,50,0,0,0.387211,0.440916,100,100,52.118625,52.118625,0,1.371543,1.371543,0,0,0,0,1,19,1,19,0,0,0,0,0.5,1,0.666667,?,0.5,0.5,0.5,0.5,0.5,0.5,?,0.5,?,?,0.5,0.416898,?,0.5,0,0,0.000024,0.000016,0.024,0.016,932,32587,4966,100,100,?,?,?,?,?,?,?
Filterd_dementia_data,3,2,weka.classifiers.rules.ZeroR,'',48055541465867954,20231011.074,335,38,19,19,0,50,50,0,0,0.387211,0.440916,100,100,52.118625,52.118625,0,1.371543,1.371543,0,0,0,0,1,19,1,19,0,0,0,0,0.5,1,0.666667,?,0.5,0.5,0.5,0.5,0.5,0.5,?,0.5,?,?,0.5,0.416898,?,0.5,0,0,0.000027,0.000018,0.027,0.018,932,32587,4966,100,100,?,?,?,?,?,?,?
Filterd_dementia_data,3,3,weka.classifiers.rules.ZeroR,'',48055541465867954,20231011.074,335,38,19,19,0,50,50,0,0,0.387211,0.440916,100,100,52.118625,52.118625,0,1.371543,1.371543,0,0,0,0,1,19,1,19,0,0,0,0,0.5,1,0.666667,?,0.5,0.5,0.5,0.5,0.5,0.5,?,0.5,?,?,0.5,0.416898,?,0.5,0,0,0.000026,0.000017,0.026,0.017,932,32587,4966,100,100,?,?,?,?,?,?,?
Filterd_dementia_data,3,4,weka.classifiers.rules.ZeroR,'',48055541465867954,20231011.074,336,37,19,18,0,51.351351,48.648649,0,0,0.382152,0.43442,100,100,48.837443,48.837443,0,1.319931,1.319931,0,0,0,0,1,19,1,18,0,0,0,0,0.513514,1,0.678571,?,0.5,0.513514,0.513514,0.513514,0.486486,0.486486,?,0.513514,?,?,0.5,0.434624,?,0.513514,0,0,0.000025,0.000016,0.025,0.016,932,32680,4873,100,100,?,?,?,?,?,?,?
Filterd_dementia_data,3,5,weka.classifiers.rules.ZeroR,'',48055541465867954,20231011.074,336,37,19,18,0,51.351351,48.648649,0,0,0.382152,0.43442,100,100,48.837443,48.837443,0,1.319931,1.319931,0,0,0,0,1,19,1,18,0,0,0,0,0.513514,1,0.678571,?,0.5,0.513514,0.513514,0.513514,0.486486,0.486486,?,0.513514,?,?,0.5,0.434624,?,0.513514,0.001,0,0.000024,0.000015,0.024,0.015,932,32680,4873,100,100,?,?,?,?,?,?,?
Filterd_dementia_data,3,6,weka.classifiers.rules.ZeroR,'',48055541465867954,20231011.074,336,37,19,18,0,51.351351,48.648649,0,0,0.382152,0.43442,100,100,48.837443,48.837443,0,1.319931,1.319931,0,0,0,0,1,19,1,18,0,0,0,0,0.513514,1,0.678571,?,0.5,0.513514,0.513514,0.513514,0.486486,0.486486,?,0.513514,?,?,0.5,0.434624,?,0.513514,0,0,0.000024,0.000023,0.024,0.023,932,32680,4873,100,100,?,?,?,?,?,?,?
Filterd_dementia_data,3,7,weka.classifiers.rules.ZeroR,'',48055541465867954,20231011.074,336,37,19,18,0,51.351351,48.648649,0,0,0.386776,0.440356,100,100,50.767398,50.767398,0,1.372092,1.372092,0,0,0,0,1,19,1,18,0,0,0,0,0.513514,1,0.678571,?,0.5,0.513514,0.513514,0.513514,0.486486,0.486486,?,0.513514,?,?,0.5,0.418554,?,0.513514,0,0,0.000028,0.000017,0.028,0.017,932,32680,4873,100,100,?,?,?,?,?,?,?
Filterd_dementia_data,3,8,weka.classifiers.rules.ZeroR,'',48055541465867954,20231011.074,336,37,19,18,0,51.351351,48.648649,0,0,0.386776,0.440356,100,100,50.767398,50.767398,0,1.372092,1.372092,0,0,0,0,1,19,1,18,0,0,0,0,0.513514,1,0.678571,?,0.5,0.513514,0.513514,0.513514,0.486486,0.486486,?,0.513514,?,?,0.5,0.418554,?,0.513514,0,0,0.000026,0.000015,0.026,0.015,932,32680,4873,100,100,?,?,?,?,?,?,?
Filterd_dementia_data,3,9,weka.classifiers.rules.ZeroR,'',48055541465867954,20231011.074,336,37,19,18,0,51.351351,48.648649,0,0,0.386776,0.440356,100,100,50.767398,50.767398,0,1.372092,1.372092,0,0,0,0,1,19,1,18,0,0,0,0,0.513514,1,0.678571,?,0.5,0.513514,0.513514,0.513514,0.486486,0.486486,?,0.513514,?,?,0.5,0.418554,?,0.513514,0,0,0.000025,0.000016,0.025,0.016,932,32680,4873,100,100,?,?,?,?,?,?,?
Filterd_dementia_data,3,10,weka.classifiers.rules.ZeroR,'',48055541465867954,20231011.074,336,37,19,18,0,51.351351,48.648649,0,0,0.386776,0.440356,100,100,50.767398,50.767398,0,1.372092,1.372092,0,0,0,0,1,19,1,18,0,0,0,0,0.513514,1,0.678571,?,0.5,0.513514,0.513514,0.513514,0.486486,0.486486,?,0.513514,?,?,0.5,0.418554,?,0.513514,0,0,0.000025,0.000015,0.025,0.015,932,32680,4873,100,100,?,?,?,?,?,?,?
Filterd_dementia_data,4,1,weka.classifiers.rules.ZeroR,'',48055541465867954,20231011.074,335,38,19,19,0,50,50,0,0,0.387211,0.440916,100,100,52.118625,52.118625,0,1.371543,1.371543,0,0,0,0,1,19,1,19,0,0,0,0,0.5,1,0.666667,?,0.5,0.5,0.5,0.5,0.5,0.5,?,0.5,?,?,0.5,0.416898,?,0.5,0,0,0.000026,0.000017,0.026,0.017,932,32587,4966,100,100,?,?,?,?,?,?,?
Filterd_dementia_data,4,2,weka.classifiers.rules.ZeroR,'',48055541465867954,20231011.074,335,38,19,19,0,50,50,0,0,0.387211,0.440916,100,100,52.118625,52.118625,0,1.371543,1.371543,0,0,0,0,1,19,1,19,0,0,0,0,0.5,1,0.666667,?,0.5,0.5,0.5,0.5,0.5,0.5,?,0.5,?,?,0.5,0.416898,?,0.5,0,0,0.000031,0.000017,0.031,0.017,932,32587,4966,100,100,?,?,?,?,?,?,?
Filterd_dementia_data,4,3,weka.classifiers.rules.ZeroR,'',48055541465867954,20231011.074,335,38,19,19,0,50,50,0,0,0.387211,0.440916,100,100,52.118625,52.118625,0,1.371543,1.371543,0,0,0,0,1,19,1,19,0,0,0,0,0.5,1,0.666667,?,0.5,0.5,0.5,0.5,0.5,0.5,?,0.5,?,?,0.5,0.416898,?,0.5,0,0,0.000026,0.000016,0.026,0.016,932,32587,4966,100,100,?,?,?,?,?,?,?
Filterd_dementia_data,4,4,weka.classifiers.rules.ZeroR,'',48055541465867954,20231011.074,336,37,19,18,0,51.351351,48.648649,0,0,0.382152,0.43442,100,100,48.837443,48.837443,0,1.319931,1.319931,0,0,0,0,1,19,1,18,0,0,0,0,0.513514,1,0.678571,?,0.5,0.513514,0.513514,0.513514,0.486486,0.486486,?,0.513514,?,?,0.5,0.434624,?,0.513514,0,0,0.000023,0.000015,0.023,0.015,932,32680,4873,100,100,?,?,?,?,?,?,?
Filterd_dementia_data,4,5,weka.classifiers.rules.ZeroR,'',48055541465867954,20231011.074,336,37,19,18,0,51.351351,48.648649,0,0,0.382152,0.43442,100,100,48.837443,48.837443,0,1.319931,1.319931,0,0,0,0,1,19,1,18,0,0,0,0,0.513514,1,0.678571,?,0.5,0.513514,0.513514,0.513514,0.486486,0.486486,?,0.513514,?,?,0.5,0.434624,?,0.513514,0,0,0.000023,0.000016,0.023,0.016,932,32680,4873,100,100,?,?,?,?,?,?,?
Filterd_dementia_data,4,6,weka.classifiers.rules.ZeroR,'',48055541465867954,20231011.074,336,37,19,18,0,51.351351,48.648649,0,0,0.382152,0.43442,100,100,48.837443,48.837443,0,1.319931,1.319931,0,0,0,0,1,19,1,18,0,0,0,0,0.513514,1,0.678571,?,0.5,0.513514,0.513514,0.513514,0.486486,0.486486,?,0.513514,?,?,0.5,0.434624,?,0.513514,0,0,0.000024,0.000017,0.024,0.017,932,32680,4873,100,100,?,?,?,?,?,?,?
Filterd_dementia_data,4,7,weka.classifiers.rules.ZeroR,'',48055541465867954,20231011.074,336,37,19,18,0,51.351351,48.648649,0,0,0.386776,0.440356,100,100,50.767398,50.767398,0,1.372092,1.372092,0,0,0,0,1,19,1,18,0,0,0,0,0.513514,1,0.678571,?,0.5,0.513514,0.513514,0.513514,0.486486,0.486486,?,0.513514,?,?,0.5,0.418554,?,0.513514,0,0.001,0.000024,0.000015,0.024,0.015,932,32680,4873,100,100,?,?,?,?,?,?,?
Filterd_dementia_data,4,8,weka.classifiers.rules.ZeroR,'',48055541465867954,20231011.074,336,37,19,18,0,51.351351,48.648649,0,0,0.386776,0.440356,100,100,50.767398,50.767398,0,1.372092,1.372092,0,0,0,0,1,19,1,18,0,0,0,0,0.513514,1,0.678571,?,0.5,0.513514,0.513514,0.513514,0.486486,0.486486,?,0.513514,?,?,0.5,0.418554,?,0.513514,0,0,0.000024,0.000015,0.024,0.015,932,32680,4873,100,100,?,?,?,?,?,?,?
Filterd_dementia_data,4,9,weka.classifiers.rules.ZeroR,'',48055541465867954,20231011.074,336,37,19,18,0,51.351351,48.648649,0,0,0.386776,0.440356,100,100,50.767398,50.767398,0,1.372092,1.372092,0,0,0,0,1,19,1,18,0,0,0,0,0.513514,1,0.678571,?,0.5,0.513514,0.513514,0.513514,0.486486,0.486486,?,0.513514,?,?,0.5,0.418554,?,0.513514,0,0,0.000023,0.000015,0.023,0.015,932,32680,4873,100,100,?,?,?,?,?,?,?
Filterd_dementia_data,4,10,weka.classifiers.rules.ZeroR,'',48055541465867954,20231011.074,336,37,19,18,0,51.351351,48.648649,0,0,0.386776,0.440356,100,100,50.767398,50.767398,0,1.372092,1.372092,0,0,0,0,1,19,1,18,0,0,0,0,0.513514,1,0.678571,?,0.5,0.513514,0.513514,0.513514,0.486486,0.486486,?,0.513514,?,?,0.5,0.418554,?,0.513514,0,0,0.000022,0.000012,0.022,0.012,932,32680,4873,100,100,?,?,?,?,?,?,?
Filterd_dementia_data,5,1,weka.classifiers.rules.ZeroR,'',48055541465867954,20231011.074,335,38,19,19,0,50,50,0,0,0.387211,0.440916,100,100,52.118625,52.118625,0,1.371543,1.371543,0,0,0,0,1,19,1,19,0,0,0,0,0.5,1,0.666667,?,0.5,0.5,0.5,0.5,0.5,0.5,?,0.5,?,?,0.5,0.416898,?,0.5,0,0,0.000024,0.000012,0.024,0.012,932,32587,4966,100,100,?,?,?,?,?,?,?
Filterd_dementia_data,5,2,weka.classifiers.rules.ZeroR,'',48055541465867954,20231011.074,335,38,19,19,0,50,50,0,0,0.387211,0.440916,100,100,52.118625,52.118625,0,1.371543,1.371543,0,0,0,0,1,19,1,19,0,0,0,0,0.5,1,0.666667,?,0.5,0.5,0.5,0.5,0.5,0.5,?,0.5,?,?,0.5,0.416898,?,0.5,0,0.001,0.000031,0.000018,0.031,0.018,932,32587,4966,100,100,?,?,?,?,?,?,?
Filterd_dementia_data,5,3,weka.classifiers.rules.ZeroR,'',48055541465867954,20231011.074,335,38,19,19,0,50,50,0,0,0.387211,0.440916,100,100,52.118625,52.118625,0,1.371543,1.371543,0,0,0,0,1,19,1,19,0,0,0,0,0.5,1,0.666667,?,0.5,0.5,0.5,0.5,0.5,0.5,?,0.5,?,?,0.5,0.416898,?,0.5,0,0,0.00003,0.000017,0.03,0.017,932,32587,4966,100,100,?,?,?,?,?,?,?
Filterd_dementia_data,5,4,weka.classifiers.rules.ZeroR,'',48055541465867954,20231011.074,336,37,19,18,0,51.351351,48.648649,0,0,0.382152,0.43442,100,100,48.837443,48.837443,0,1.319931,1.319931,0,0,0,0,1,19,1,18,0,0,0,0,0.513514,1,0.678571,?,0.5,0.513514,0.513514,0.513514,0.486486,0.486486,?,0.513514,?,?,0.5,0.434624,?,0.513514,0,0,0.000025,0.000017,0.025,0.017,932,32680,4873,100,100,?,?,?,?,?,?,?
Filterd_dementia_data,5,5,weka.classifiers.rules.ZeroR,'',48055541465867954,20231011.074,336,37,19,18,0,51.351351,48.648649,0,0,0.382152,0.43442,100,100,48.837443,48.837443,0,1.319931,1.319931,0,0,0,0,1,19,1,18,0,0,0,0,0.513514,1,0.678571,?,0.5,0.513514,0.513514,0.513514,0.486486,0.486486,?,0.513514,?,?,0.5,0.434624,?,0.513514,0,0,0.000023,0.000012,0.023,0.012,932,32680,4873,100,100,?,?,?,?,?,?,?
Filterd_dementia_data,5,6,weka.classifiers.rules.ZeroR,'',48055541465867954,20231011.074,336,37,19,18,0,51.351351,48.648649,0,0,0.382152,0.43442,100,100,48.837443,48.837443,0,1.319931,1.319931,0,0,0,0,1,19,1,18,0,0,0,0,0.513514,1,0.678571,?,0.5,0.513514,0.513514,0.513514,0.486486,0.486486,?,0.513514,?,?,0.5,0.434624,?,0.513514,0,0,0.000022,0.000015,0.022,0.015,932,32680,4873,100,100,?,?,?,?,?,?,?
